homogeneities,"['HH', 'AA2', 'M', 'AH0', 'JH', 'AH0', 'N', 'IY1', 'AH0', 'T', 'IY0', 'Z']",NNS
homogeneous,"['HH', 'OW2', 'M', 'AH0', 'JH', 'IY1', 'N', 'IY0', 'AH0', 'S']",JJ
homogenization,"['HH', 'OW0', 'M', 'AA1', 'JH', 'AH0', 'N', 'IH0', 'Z', 'EY2', 'SH', 'AH0', 'N']",NN
homogenizations,"['HH', 'OW0', 'M', 'AA1', 'JH', 'AH0', 'N', 'IH0', 'Z', 'EY2', 'SH', 'AH0', 'N', 'Z']",NNS
homogenize,"['HH', 'OW0', 'M', 'AA1', 'JH', 'AH0', 'N', 'AY2', 'Z']",VB
homogenous,"['HH', 'AH0', 'M', 'AA1', 'JH', 'AH0', 'N', 'AH0', 'S']",JJ
homogeny,"['HH', 'OW0', 'M', 'AA1', 'JH', 'AH0', 'N', 'IY0']",NN
homogenies,"['HH', 'OW0', 'M', 'AA1', 'JH', 'AH0', 'N', 'IY0', 'Z']",NNS
homologous,"['HH', 'AH0', 'M', 'AA1', 'L', 'AH0', 'G', 'AH0', 'S']",JJ
homonym,"['HH', 'AO1', 'M', 'AH0', 'N', 'IH0', 'M']",NN
homonyms,"['HH', 'AO1', 'M', 'AH0', 'N', 'IH0', 'M', 'Z']",NNS
homophone,"['HH', 'AO1', 'M', 'AH0', 'F', 'OW2', 'N']",NN
homophones,"['HH', 'AO1', 'M', 'AH0', 'F', 'OW2', 'N', 'Z']",NNS
homosexual,"['HH', 'OW2', 'M', 'OW0', 'S', 'EH1', 'K', 'SH', 'AH0', 'W', 'AH0', 'L']",JJ
homosexuality,"['HH', 'OW2', 'M', 'OW0', 'S', 'EH2', 'K', 'SH', 'AH0', 'W', 'AE1', 'L', 'AH0', 'T', 'IY0']",NN
homosexualities,"['HH', 'OW2', 'M', 'OW0', 'S', 'EH2', 'K', 'SH', 'AH0', 'W', 'AE1', 'L', 'AH0', 'T', 'IY0', 'Z']",NNS
homosporous,"['HH', 'AH0', 'M', 'AA1', 'S', 'P', 'ER0', 'AH0', 'S']",JJ
homozygote,"['HH', 'OW2', 'M', 'OW0', 'Z', 'AY1', 'G', 'OW0', 'T']",NN
homozygotes,"['HH', 'OW2', 'M', 'OW0', 'Z', 'AY1', 'G', 'OW0', 'T', 'S']",NNS
homozygous,"['HH', 'OW2', 'M', 'OW0', 'Z', 'AY1', 'G', 'AH0', 'S']",JJ
hon,"['HH', 'AA1', 'N']",NN
hons,"['HH', 'AA1', 'N', 'Z']",NNS
hon,"['HH', 'AH1', 'N']",NN
hons,"['HH', 'AH1', 'N', 'Z']",NNS
hon,"['AH1', 'N', 'ER0', 'AH0', 'B', 'AH0', 'L']",NN
hons,"['AH1', 'N', 'ER0', 'AH0', 'B', 'AH0', 'L', 'Z']",NNS
honda,"['HH', 'AO1', 'N', 'D', 'AH0']",NN
hondas,"['HH', 'AO1', 'N', 'D', 'AH0', 'Z']",NNS
hondo,"['HH', 'AA1', 'N', 'D', 'OW0']",NP-TL
honduran,"['HH', 'AA0', 'N', 'D', 'UH1', 'R', 'AH0', 'N']",NN
hondurans,"['HH', 'AA0', 'N', 'D', 'UH1', 'R', 'AH0', 'N', 'Z']",NNS
hone,"['HH', 'OW1', 'N']",NP-HL
honest,"['AA1', 'N', 'AH0', 'S', 'T']",JJ
honestly,"['AA1', 'N', 'AH0', 'S', 'T', 'L', 'IY0']",RB
honestly,"['AA1', 'N', 'AH0', 'S', 'L', 'IY0']",RB
honesty,"['AA1', 'N', 'AH0', 'S', 'T', 'IY0']",NN
honesties,"['AA1', 'N', 'AH0', 'S', 'T', 'IY0', 'Z']",NNS
honey,"['HH', 'AH1', 'N', 'IY0']",NN
honeys,"['HH', 'AH1', 'N', 'IY0', 'Z']",NNS
honeybee,"['HH', 'AH1', 'N', 'IY0', 'B', 'IY2']",NN
honeybees,"['HH', 'AH1', 'N', 'IY0', 'B', 'IY2', 'Z']",NNS
honeycomb,"['HH', 'AH1', 'N', 'IY0', 'K', 'OW2', 'M']",NN
honeycombs,"['HH', 'AH1', 'N', 'IY0', 'K', 'OW2', 'M', 'Z']",NNS
honeydew,"['HH', 'AH1', 'N', 'IY0', 'D', 'UW2']",NN
honeydews,"['HH', 'AH1', 'N', 'IY0', 'D', 'UW2', 'Z']",NNS
honeymoon,"['HH', 'AH1', 'N', 'IY0', 'M', 'UW2', 'N']",NN
honeymoons,"['HH', 'AH1', 'N', 'IY0', 'M', 'UW2', 'N', 'Z']",NNS
honeymooner,"['HH', 'AH1', 'N', 'IY0', 'M', 'UW2', 'N', 'ER0']",NN
honeymooners,"['HH', 'AH1', 'N', 'IY0', 'M', 'UW2', 'N', 'ER0', 'Z']",NNS
honeysuckle,"['HH', 'AH1', 'N', 'IY0', 'S', 'AH2', 'K', 'AH0', 'L']",NN
honeysuckles,"['HH', 'AH1', 'N', 'IY0', 'S', 'AH2', 'K', 'AH0', 'L', 'Z']",NNS
hong,"['HH', 'AO1', 'NG']",NP
honk,"['HH', 'AA1', 'NG', 'K']",NN
honks,"['HH', 'AA1', 'NG', 'K', 'S']",NNS
honk,"['HH', 'AO1', 'NG', 'K']",NN
honks,"['HH', 'AO1', 'NG', 'K', 'S']",NNS
honor,"['AA1', 'N', 'ER0']",NN
honors,"['AA1', 'N', 'ER0', 'Z']",NNS
honora,"['AO0', 'N', 'AO1', 'R', 'AH0']",NN
honoras,"['AO0', 'N', 'AO1', 'R', 'AH0', 'Z']",NNS
honorable,"['AA1', 'N', 'ER0', 'AH0', 'B', 'AH0', 'L']",JJ
honorably,"['AA1', 'N', 'ER0', 'AH0', 'B', 'L', 'IY0']",RB
honoraria,"['AA2', 'N', 'ER0', 'EH1', 'R', 'IY0', 'AH0']",NN
honorarias,"['AA2', 'N', 'ER0', 'EH1', 'R', 'IY0', 'AH0', 'Z']",NNS
honorarium,"['AA2', 'N', 'ER0', 'EH1', 'R', 'IY0', 'AH0', 'M']",NN
honorariums,"['AA2', 'N', 'ER0', 'EH1', 'R', 'IY0', 'AH0', 'M', 'Z']",NNS
honorary,"['AA1', 'N', 'ER0', 'EH2', 'R', 'IY0']",JJ
honoree,"['AA0', 'N', 'ER0', 'IY1']",NN
honorees,"['AA0', 'N', 'ER0', 'IY1', 'Z']",NNS
honorific,"['AA2', 'N', 'ER0', 'IH1', 'F', 'IH0', 'K']",NN
honorifics,"['AA2', 'N', 'ER0', 'IH1', 'F', 'IH0', 'K', 'S']",NNS
hooch,"['HH', 'UW1', 'CH']",NN
hooches,"['HH', 'UW1', 'CH', 'S']",NNS
hood,"['HH', 'UH1', 'D']",NN
hoods,"['HH', 'UH1', 'D', 'Z']",NNS
hooded,"['HH', 'UH1', 'D', 'IH0', 'D']",VBD
hoodlum,"['HH', 'UH1', 'D', 'L', 'AH0', 'M']",NN
hoodlums,"['HH', 'UH1', 'D', 'L', 'AH0', 'M', 'Z']",NNS
hoodwink,"['HH', 'UH1', 'D', 'W', 'IH2', 'NG', 'K']",NN
hoodwinks,"['HH', 'UH1', 'D', 'W', 'IH2', 'NG', 'K', 'S']",NNS
hooey,"['HH', 'UW1', 'IY0']",NN
hooeys,"['HH', 'UW1', 'IY0', 'Z']",NNS
hoof,"['HH', 'UW1', 'F']",NN-NC
hoofed,"['HH', 'UH1', 'F', 'T']",NN
hoofeds,"['HH', 'UH1', 'F', 'T', 'S']",NNS
hoofed,"['HH', 'UW1', 'F', 'T']",NN
hoofeds,"['HH', 'UW1', 'F', 'T', 'S']",NNS
hoofs,"['HH', 'UH1', 'F', 'S']",NNS
hoofs,"['HH', 'UW1', 'F', 'S']",NNS
hook,"['HH', 'UH1', 'K']",NN
hooks,"['HH', 'UH1', 'K', 'S']",NNS
hooked,"['HH', 'UH1', 'K', 'T']",VBN
hooker,"['HH', 'UH1', 'K', 'ER0']",NN
hookers,"['HH', 'UH1', 'K', 'ER0', 'Z']",NNS
hookers,"['HH', 'UH1', 'K', 'ER0', 'Z']",NNS
hookup,"['HH', 'UH1', 'K', 'AH2', 'P']",NN
hookups,"['HH', 'UH1', 'K', 'AH2', 'P', 'S']",NNS
hookworm,"['HH', 'UH1', 'K', 'W', 'ER0', 'M']",NN
hookworms,"['HH', 'UH1', 'K', 'W', 'ER0', 'M', 'Z']",NNS
hooky,"['HH', 'UH1', 'K', 'IY0']",NN
hookies,"['HH', 'UH1', 'K', 'IY0', 'Z']",NNS
hooligan,"['HH', 'UW1', 'L', 'IH0', 'G', 'AH0', 'N']",NN
hooligans,"['HH', 'UW1', 'L', 'IH0', 'G', 'AH0', 'N', 'Z']",NNS
hooliganism,"['HH', 'UW1', 'L', 'IH0', 'G', 'AH0', 'N', 'IH2', 'Z', 'AH0', 'M']",NN
hooliganisms,"['HH', 'UW1', 'L', 'IH0', 'G', 'AH0', 'N', 'IH2', 'Z', 'AH0', 'M', 'Z']",NNS
hoon,"['HH', 'UW1', 'N']",NN
hoons,"['HH', 'UW1', 'N', 'Z']",NNS
hoop,"['HH', 'UW1', 'P']",NN
hoops,"['HH', 'UW1', 'P', 'S']",NNS
hooper,"['HH', 'UW1', 'P', 'ER0']",NP
hoopla,"['HH', 'UW1', 'P', 'L', 'AA2']",NP
hoopoe,"['HH', 'UW1', 'P', 'UW2']",NN
hoopoes,"['HH', 'UW1', 'P', 'UW2', 'Z']",NNS
hoose,"['HH', 'UW1', 'S']",NN
hooses,"['HH', 'UW1', 'S', 'EH', 'Z']",NNS
hoosier,"['HH', 'UW1', 'ZH', 'ER0']",NP
hoot,"['HH', 'UW1', 'T']",NP
hooter,"['HH', 'UW1', 'T', 'ER0']",NN
hooters,"['HH', 'UW1', 'T', 'ER0', 'Z']",NNS
hooven,"['HH', 'UW1', 'V', 'AH0', 'N']",NN
hoovens,"['HH', 'UW1', 'V', 'AH0', 'N', 'Z']",NNS
hop,"['HH', 'AA1', 'P']",VB
hope,"['HH', 'OW1', 'P']",NN
hopes,"['HH', 'OW1', 'P', 'S']",NNS
hoped,"['HH', 'OW1', 'P', 'T']",VBD
hopeful,"['HH', 'OW1', 'P', 'F', 'AH0', 'L']",JJ
hopefully,"['HH', 'OW1', 'P', 'F', 'AH0', 'L', 'IY0']",RB
hopefulness,"['HH', 'OW1', 'P', 'F', 'AH0', 'L', 'N', 'IH0', 'S']",NN
hopefulnesses,"['HH', 'OW1', 'P', 'F', 'AH0', 'L', 'N', 'IH0', 'S', 'EH', 'Z']",NNS
hopeless,"['HH', 'OW1', 'P', 'L', 'AH0', 'S']",JJ
hopelessly,"['HH', 'OW1', 'P', 'L', 'AH0', 'S', 'L', 'IY0']",RB
hopelessness,"['HH', 'OW1', 'P', 'L', 'AH0', 'S', 'N', 'AH0', 'S']",NN
hopelessnesses,"['HH', 'OW1', 'P', 'L', 'AH0', 'S', 'N', 'AH0', 'S', 'EH', 'Z']",NNS
hopi,"['HH', 'OW1', 'P', 'IY0']",NN
hopis,"['HH', 'OW1', 'P', 'IY0', 'Z']",NNS
hopped,"['HH', 'AA1', 'P', 'T']",VBD
hopper,"['HH', 'AA1', 'P', 'ER0']",NN
hoppers,"['HH', 'AA1', 'P', 'ER0', 'Z']",NNS
hoppers,"['HH', 'AA1', 'P', 'ER0', 'Z']",NNS
hopple,"['HH', 'AA1', 'P', 'AH0', 'L']",NN
hopples,"['HH', 'AA1', 'P', 'AH0', 'L', 'Z']",NNS
hoppy,"['HH', 'AO1', 'P', 'IY0']",JJ
hopscotch,"['HH', 'AA1', 'P', 'S', 'K', 'AA2', 'CH']",NN
hopscotches,"['HH', 'AA1', 'P', 'S', 'K', 'AA2', 'CH', 'S']",NNS
hora,"['HH', 'AO1', 'R', 'AH0']",NN
horas,"['HH', 'AO1', 'R', 'AH0', 'Z']",NNS
horatian,"['HH', 'ER0', 'EY1', 'SH', 'AH0', 'N']",NN
horatians,"['HH', 'ER0', 'EY1', 'SH', 'AH0', 'N', 'Z']",NNS
horatio,"['HH', 'ER0', 'EY1', 'SH', 'OW0']",NN
horatios,"['HH', 'ER0', 'EY1', 'SH', 'OW0', 'Z']",NNS
horatius,"['HH', 'AO0', 'R', 'EY1', 'SH', 'AH0', 'S']",NN
horatiuses,"['HH', 'AO0', 'R', 'EY1', 'SH', 'AH0', 'S', 'EH', 'Z']",NNS
horde,"['HH', 'AO1', 'R', 'D']",NN
hordes,"['HH', 'AO1', 'R', 'D', 'Z']",NNS
horehound,"['HH', 'AA1', 'R', 'HH', 'AW2', 'N', 'D']",NN
horehounds,"['HH', 'AA1', 'R', 'HH', 'AW2', 'N', 'D', 'Z']",NNS
horizon,"['HH', 'ER0', 'AY1', 'Z', 'AH0', 'N']",NN
horizons,"['HH', 'ER0', 'AY1', 'Z', 'AH0', 'N', 'Z']",NNS
horizontal,"['HH', 'AO2', 'R', 'AH0', 'Z', 'AA1', 'N', 'T', 'AH0', 'L']",JJ
horizontally,"['HH', 'AO2', 'R', 'IH0', 'Z', 'AA1', 'N', 'T', 'AH0', 'L', 'IY0']",RB
horizontally,"['HH', 'AO0', 'R', 'IH0', 'Z', 'AO1', 'N', 'AH0', 'L', 'IY0']",RB
hormonal,"['HH', 'AO1', 'R', 'M', 'OW2', 'N', 'AH0', 'L']",NN
hormonals,"['HH', 'AO1', 'R', 'M', 'OW2', 'N', 'AH0', 'L', 'Z']",NNS
hormone,"['HH', 'AO1', 'R', 'M', 'OW2', 'N']",NN
hormones,"['HH', 'AO1', 'R', 'M', 'OW2', 'N', 'Z']",NNS
horn,"['HH', 'AO1', 'R', 'N']",NN
horns,"['HH', 'AO1', 'R', 'N', 'Z']",NNS
hornbill,"['HH', 'AO1', 'R', 'N', 'B', 'IH2', 'L']",NN
hornbills,"['HH', 'AO1', 'R', 'N', 'B', 'IH2', 'L', 'Z']",NNS
hornblende,"['HH', 'AO1', 'R', 'N', 'B', 'L', 'EH2', 'N', 'D']",NN
hornblendes,"['HH', 'AO1', 'R', 'N', 'B', 'L', 'EH2', 'N', 'D', 'Z']",NNS
hornblower,"['HH', 'AO1', 'R', 'N', 'B', 'L', 'OW2', 'ER0']",NN
hornblowers,"['HH', 'AO1', 'R', 'N', 'B', 'L', 'OW2', 'ER0', 'Z']",NNS
hornbook,"['HH', 'AO1', 'R', 'N', 'B', 'UH2', 'K']",NN
hornbooks,"['HH', 'AO1', 'R', 'N', 'B', 'UH2', 'K', 'S']",NNS
horned,"['HH', 'AO1', 'R', 'N', 'D']",JJ
horner,"['HH', 'AO1', 'R', 'N', 'ER0']",NN
horners,"['HH', 'AO1', 'R', 'N', 'ER0', 'Z']",NNS
hornet,"['HH', 'AO1', 'R', 'N', 'IH0', 'T']",NN
hornets,"['HH', 'AO1', 'R', 'N', 'IH0', 'T', 'S']",NNS
horning,"['HH', 'AO1', 'R', 'N', 'IH0', 'NG']",VBG
hornless,"['HH', 'AO1', 'R', 'N', 'L', 'AH0', 'S']",NN
hornlesses,"['HH', 'AO1', 'R', 'N', 'L', 'AH0', 'S', 'EH', 'Z']",NNS
hornlike,"['HH', 'AO1', 'R', 'N', 'L', 'AY2', 'K']",NN
hornlikes,"['HH', 'AO1', 'R', 'N', 'L', 'AY2', 'K', 'S']",NNS
hornpipe,"['HH', 'AO1', 'R', 'N', 'P', 'AY0', 'P']",NN
hornpipes,"['HH', 'AO1', 'R', 'N', 'P', 'AY0', 'P', 'S']",NNS
horny,"['HH', 'AO1', 'R', 'N', 'IY0']",NN
hornies,"['HH', 'AO1', 'R', 'N', 'IY0', 'Z']",NNS
horoscope,"['HH', 'AO1', 'R', 'AH0', 'S', 'K', 'OW2', 'P']",NN
horoscopes,"['HH', 'AO1', 'R', 'AH0', 'S', 'K', 'OW2', 'P', 'S']",NNS
horrendous,"['HH', 'AO2', 'R', 'EH1', 'N', 'D', 'AH0', 'S']",JJ
horrendously,"['HH', 'AO2', 'R', 'EH1', 'N', 'D', 'AH0', 'S', 'L', 'IY0']",RB
horrible,"['HH', 'AO1', 'R', 'AH0', 'B', 'AH0', 'L']",JJ
horribly,"['HH', 'AO1', 'R', 'AH0', 'B', 'L', 'IY0']",RB
horrid,"['HH', 'AO1', 'R', 'AH0', 'D']",JJ
horrific,"['HH', 'AO0', 'R', 'IH1', 'F', 'IH0', 'K']",NN
horrifics,"['HH', 'AO0', 'R', 'IH1', 'F', 'IH0', 'K', 'S']",NNS
horrify,"['HH', 'AO1', 'R', 'AH0', 'F', 'AY2']",NN
horrifies,"['HH', 'AO1', 'R', 'AH0', 'F', 'AY2', 'Z']",NNS
horror,"['HH', 'AO1', 'R', 'ER0']",NN
horrors,"['HH', 'AO1', 'R', 'ER0', 'Z']",NNS
horse,"['HH', 'AO1', 'R', 'S']",NN
horses,"['HH', 'AO1', 'R', 'S', 'EH', 'Z']",NNS
horseback,"['HH', 'AO1', 'R', 'S', 'B', 'AE2', 'K']",NN
horsebacks,"['HH', 'AO1', 'R', 'S', 'B', 'AE2', 'K', 'S']",NNS
horseflesh,"['HH', 'AO1', 'R', 'S', 'F', 'L', 'EH2', 'SH']",NN
horsefleshes,"['HH', 'AO1', 'R', 'S', 'F', 'L', 'EH2', 'SH', 'EH', 'Z']",NNS
horsehead,"['HH', 'AO1', 'R', 'S', 'HH', 'EH2', 'D']",NN
horseheads,"['HH', 'AO1', 'R', 'S', 'HH', 'EH2', 'D', 'Z']",NNS
horseman,"['HH', 'AO1', 'R', 'S', 'M', 'AH0', 'N']",NN
horsemen,"['HH', 'AO1', 'R', 'S', 'M', 'AH0', 'N', 'Z']",NNS
horsemanship,"['HH', 'AO1', 'R', 'S', 'M', 'AH0', 'N', 'SH', 'IH0', 'P']",NN
horsemanships,"['HH', 'AO1', 'R', 'S', 'M', 'AH0', 'N', 'SH', 'IH0', 'P', 'S']",NNS
horseplay,"['HH', 'AO1', 'R', 'S', 'P', 'L', 'EY2']",NN
horseplays,"['HH', 'AO1', 'R', 'S', 'P', 'L', 'EY2', 'Z']",NNS
horsepower,"['HH', 'AO1', 'R', 'S', 'P', 'AW2', 'ER0']",NN
horsepowers,"['HH', 'AO1', 'R', 'S', 'P', 'AW2', 'ER0', 'Z']",NNS
horseshoe,"['HH', 'AO1', 'R', 'S', 'SH', 'UW2']",NN
horseshoes,"['HH', 'AO1', 'R', 'S', 'SH', 'UW2', 'Z']",NNS
horsetail,"['HH', 'AO1', 'R', 'S', 'T', 'EY2', 'L']",NN
horsetails,"['HH', 'AO1', 'R', 'S', 'T', 'EY2', 'L', 'Z']",NNS
horsing,"['HH', 'AO1', 'R', 'S', 'IH0', 'NG']",VBG
horst,"['HH', 'AO1', 'R', 'S', 'T']",NN
horsts,"['HH', 'AO1', 'R', 'S', 'T', 'S']",NNS
horticultural,"['HH', 'AO2', 'R', 'T', 'AH0', 'K', 'AH1', 'L', 'CH', 'ER0', 'AH0', 'L']",JJ
horticulture,"['HH', 'AO1', 'R', 'T', 'IH0', 'K', 'AH2', 'L', 'CH', 'ER0']",NN
horticultures,"['HH', 'AO1', 'R', 'T', 'IH0', 'K', 'AH2', 'L', 'CH', 'ER0', 'Z']",NNS
horticulturist,"['HH', 'AO2', 'R', 'T', 'IH0', 'K', 'AH1', 'L', 'CH', 'ER0', 'IH0', 'S', 'T']",NN
horticulturists,"['HH', 'AO2', 'R', 'T', 'IH0', 'K', 'AH1', 'L', 'CH', 'ER0', 'IH0', 'S', 'T', 'S']",NNS
hose,"['HH', 'OW1', 'Z']",NN
hoses,"['HH', 'OW1', 'Z', 'EH', 'Z']",NNS
hosed,"['HH', 'OW1', 'Z', 'D']",VBN
hosiery,"['HH', 'OW1', 'ZH', 'ER0', 'IY0']",NN
hosieries,"['HH', 'OW1', 'ZH', 'ER0', 'IY0', 'Z']",NNS
hospice,"['HH', 'AA1', 'S', 'P', 'AH0', 'S']",NN-TL
hospitable,"['HH', 'AA1', 'S', 'P', 'IH1', 'T', 'AH0', 'B', 'AH0', 'L']",JJ
hospital,"['HH', 'AA1', 'S', 'P', 'IH2', 'T', 'AH0', 'L']",NN
hospitals,"['HH', 'AA1', 'S', 'P', 'IH2', 'T', 'AH0', 'L', 'Z']",NNS
hospitality,"['HH', 'AA2', 'S', 'P', 'AH0', 'T', 'AE1', 'L', 'AH0', 'T', 'IY0']",NN
hospitalities,"['HH', 'AA2', 'S', 'P', 'AH0', 'T', 'AE1', 'L', 'AH0', 'T', 'IY0', 'Z']",NNS
hospitalization,"['HH', 'AA2', 'S', 'P', 'IH0', 'T', 'AH0', 'L', 'AH0', 'Z', 'EY1', 'SH', 'AH0', 'N']",NN
hospitalizations,"['HH', 'AA2', 'S', 'P', 'IH0', 'T', 'AH0', 'L', 'AH0', 'Z', 'EY1', 'SH', 'AH0', 'N', 'Z']",NNS
hospitalize,"['HH', 'AO1', 'S', 'P', 'IH2', 'T', 'AH0', 'L', 'AY2', 'Z']",NN
hospitalizes,"['HH', 'AO1', 'S', 'P', 'IH2', 'T', 'AH0', 'L', 'AY2', 'Z', 'EH', 'Z']",NNS
host,"['HH', 'OW1', 'S', 'T']",NN
hosts,"['HH', 'OW1', 'S', 'T', 'S']",NNS
hostage,"['HH', 'AA1', 'S', 'T', 'IH0', 'JH']",NN-TL
hostel,"['HH', 'AA1', 'S', 'T', 'AH0', 'L']",NN
hostels,"['HH', 'AA1', 'S', 'T', 'AH0', 'L', 'Z']",NNS
hoster,"['HH', 'OW1', 'S', 'T', 'ER0']",NN
hosters,"['HH', 'OW1', 'S', 'T', 'ER0', 'Z']",NNS
hostess,"['HH', 'OW1', 'S', 'T', 'AH0', 'S']",NN
hostesses,"['HH', 'OW1', 'S', 'T', 'AH0', 'S', 'EH', 'Z']",NNS
hostile,"['HH', 'AA1', 'S', 'T', 'AH0', 'L']",JJ
hostile,"['HH', 'AA0', 'S', 'T', 'AY1', 'L']",JJ
hostility,"['HH', 'AA0', 'S', 'T', 'IH1', 'L', 'AH0', 'T', 'IY0']",NN
hostilities,"['HH', 'AA0', 'S', 'T', 'IH1', 'L', 'AH0', 'T', 'IY0', 'Z']",NNS
hosting,"['HH', 'OW1', 'S', 'T', 'IH0', 'NG']",VBG
hostler,"['HH', 'AA1', 'S', 'L', 'ER0']",NN
hostlers,"['HH', 'AA1', 'S', 'L', 'ER0', 'Z']",NNS
hot,"['HH', 'AA1', 'T']",JJ
hotbed,"['HH', 'AA1', 'T', 'B', 'EH2', 'D']",NN
hotbeds,"['HH', 'AA1', 'T', 'B', 'EH2', 'D', 'Z']",NNS
hotel,"['HH', 'OW0', 'T', 'EH1', 'L']",NN
hotels,"['HH', 'OW0', 'T', 'EH1', 'L', 'Z']",NNS
hotelier,"['HH', 'OW0', 'T', 'EH1', 'L', 'Y', 'ER0']",NN
hoteliers,"['HH', 'OW0', 'T', 'EH1', 'L', 'Y', 'ER0', 'Z']",NNS
hothouse,"['HH', 'AA1', 'T', 'HH', 'AW2', 'S']",NN
hothouses,"['HH', 'AA1', 'T', 'HH', 'AW2', 'S', 'EH', 'Z']",NNS
hotly,"['HH', 'AA1', 'T', 'L', 'IY0']",RB
hotter,"['HH', 'AA1', 'T', 'ER0']",JJR
hough,"['HH', 'AH1', 'F']",NP
houghton,"['HH', 'AO1', 'T', 'AH0', 'N']",NP
houghton,"['HH', 'AW1', 'T', 'AH0', 'N']",NP
hound,"['HH', 'AW1', 'N', 'D']",NN
hounds,"['HH', 'AW1', 'N', 'D', 'Z']",NNS
hounding,"['HH', 'AW1', 'N', 'D', 'IH0', 'NG']",VBG
hour,"['AW1', 'ER0']",NN
hours,"['AW1', 'ER0', 'Z']",NNS
hour,"['AW1', 'R']",NN
hours,"['AW1', 'R', 'Z']",NNS
hourglass,"['AW1', 'ER0', 'G', 'L', 'AE2', 'S']",NN
hourglasses,"['AW1', 'ER0', 'G', 'L', 'AE2', 'S', 'EH', 'Z']",NNS
hourly,"['AW1', 'R', 'L', 'IY0']",JJ
house,"['HH', 'AW1', 'S']",NN
houses,"['HH', 'AW1', 'S', 'EH', 'Z']",NNS
houseboat,"['HH', 'AW1', 'S', 'B', 'OW2', 'T']",NN
houseboats,"['HH', 'AW1', 'S', 'B', 'OW2', 'T', 'S']",NNS
housebroken,"['HH', 'AW1', 'S', 'B', 'R', 'OW2', 'K', 'AH0', 'N']",VBN
houseful,"['HH', 'AW1', 'S', 'F', 'AH0', 'L']",NN
housefuls,"['HH', 'AW1', 'S', 'F', 'AH0', 'L', 'Z']",NNS
household,"['HH', 'AW1', 'S', 'HH', 'OW2', 'L', 'D']",NN
households,"['HH', 'AW1', 'S', 'HH', 'OW2', 'L', 'D', 'Z']",NNS
householder,"['HH', 'AW1', 'S', 'HH', 'OW2', 'L', 'D', 'ER0']",NN
householders,"['HH', 'AW1', 'S', 'HH', 'OW2', 'L', 'D', 'ER0', 'Z']",NNS
housekeeper,"['HH', 'AW1', 'S', 'K', 'IY2', 'P', 'ER0']",NN
housekeepers,"['HH', 'AW1', 'S', 'K', 'IY2', 'P', 'ER0', 'Z']",NNS
housekeeping,"['HH', 'AW1', 'S', 'K', 'IY2', 'P', 'IH0', 'NG']",NN
housekeepings,"['HH', 'AW1', 'S', 'K', 'IY2', 'P', 'IH0', 'NG', 'Z']",NNS
housel,"['HH', 'AW1', 'S', 'AH0', 'L']",NN
housels,"['HH', 'AW1', 'S', 'AH0', 'L', 'Z']",NNS
houseman,"['HH', 'AW1', 'S', 'M', 'AH0', 'N']",NN
housemen,"['HH', 'AW1', 'S', 'M', 'AH0', 'N', 'Z']",NNS
houser,"['HH', 'AW1', 'Z', 'ER0']",NN
housers,"['HH', 'AW1', 'Z', 'ER0', 'Z']",NNS
housewares,"['HH', 'AW1', 'S', 'W', 'EH2', 'R', 'Z']",NNS
housewarming,"['HH', 'AW1', 'S', 'W', 'AA2', 'M', 'IH0', 'NG']",VBG
housewife,"['HH', 'AW1', 'S', 'W', 'AY2', 'F']",NN
housewives,"['HH', 'AW1', 'S', 'W', 'AY2', 'F', 'S']",NNS
housework,"['HH', 'AW1', 'S', 'W', 'ER2', 'K']",NN
houseworks,"['HH', 'AW1', 'S', 'W', 'ER2', 'K', 'S']",NNS
housewright,"['HH', 'AW1', 'S', 'R', 'AY2', 'T']",NN
housewrights,"['HH', 'AW1', 'S', 'R', 'AY2', 'T', 'S']",NNS
housing,"['HH', 'AW1', 'Z', 'IH0', 'NG']",VBG
hove,"['HH', 'OW1', 'V']",VBD
hovel,"['HH', 'AH1', 'V', 'AH0', 'L']",NN
hovels,"['HH', 'AH1', 'V', 'AH0', 'L', 'Z']",NNS
hoven,"['HH', 'OW1', 'V', 'AH0', 'N']",NN
hovens,"['HH', 'OW1', 'V', 'AH0', 'N', 'Z']",NNS
hover,"['HH', 'AH1', 'V', 'ER0']",VB
hovering,"['HH', 'AH1', 'V', 'ER0', 'IH0', 'NG']",VBG
hovering,"['HH', 'AH1', 'V', 'R', 'IH0', 'NG']",VBG
how,"['HH', 'AW1']",WRB
howard,"['HH', 'AW1', 'ER0', 'D']",NP
howdy,"['HH', 'AW1', 'D', 'IY0']",UH
howe,"['HH', 'AW1']",NP
however,"['HH', 'AW2', 'EH1', 'V', 'ER0']",RB
howitzer,"['HH', 'AW1', 'AH0', 'T', 'S', 'ER0']",NN
howitzers,"['HH', 'AW1', 'AH0', 'T', 'S', 'ER0', 'Z']",NNS
howk,"['HH', 'AW1', 'K']",NN
howks,"['HH', 'AW1', 'K', 'S']",NNS
howl,"['HH', 'AW1', 'L']",NN
howls,"['HH', 'AW1', 'L', 'Z']",NNS
howler,"['HH', 'AW1', 'L', 'ER0']",NN
howlers,"['HH', 'AW1', 'L', 'ER0', 'Z']",NNS
howling,"['HH', 'AW1', 'L', 'IH0', 'NG']",VBG
hoy,"['HH', 'OY1']",FW-NR-TL
hoyle,"['HH', 'OY1', 'L']",NN
